"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","recursos_de_partido_politico","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","votos"
2010,"250000002584","GILBERTO ANDRADE DE ABREU","SP","PV",74,73,67777.06,915.91,445.5,29946.16,5865.4,31520,0,90,90,67727.84,752.53,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",17312
2010,"250000002585","GUILHERME MUSSI FERREIRA","SP","PV",268,265,1520191.38,5672.36,14199.25,127880,641100,737012.13,0,438,417,1309850.38,2990.53,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO",98702
2010,"250000002586","HELIVANE MARIA BOTELHO DA SILVEIRA MORAES","SP","PV",6,6,3695.59,615.93,0,0,0,3695.59,0,5,5,3221.59,644.32,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",1038
2010,"250000002587","HENRIQUE ANTONIO PAIVA NUNES","SP","PV",93,85,184844.69,1987.58,0,107130.25,71714.44,6000,0,184,159,172325.69,936.55,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",35922
2010,"250000002589","IRAIDES TAVARES DE ALMEIDA","SP","PV",8,8,6395.5,799.44,445.5,4080,0,1870,0,8,8,6395.5,799.44,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",1138
2010,"250000002590","JAIME BARTOLOMEU DA ROCHA","SP","PV",3,3,995.5,331.83,445.5,550,0,0,0,8,8,922.61,115.33,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","JORNALISTA E REDATOR",1332
2010,"250000002592","JOSE ALEXANDRE RIBEIRO","SP","PV",23,17,53373.5,2320.59,445.5,5048,14000,33880,0,22,22,54181.26,2462.78,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",4200
2010,"250000002593","JOSE JESUS APARECIDO DE FARIA","SP","PV",36,19,436699.18,12130.53,0,0,359601.18,77098,0,547,542,430268.18,786.6,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",10242
2010,"250000002594","JOSE PAULO TOFFANO","SP","PV",114,107,571786.98,5015.68,1500,237604.32,182925.66,139780,9977,880,591,421003.92,478.41,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",45533
2010,"250000002595","JOSE ROBERTO SANTIAGO GOMES","SP","PV",120,114,440319.5,3669.33,12339.5,142200,268980,16800,0,322,248,701993.64,2180.1,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO",60180
2010,"250000002596","JOSÉ LUIZ DE FRANÇA PENNA","SP","PV",26,25,773206.5,29738.71,27166.5,24600,540640,800,180000,284,264,744854.77,2622.73,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","VEREADOR",78301
2010,"250000002597","JOSÉ SALVADOR DA SILVA","SP","PV",6,6,4476.42,746.07,2976.42,0,0,1500,0,19,14,4432.87,233.31,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",4001
2010,"250000002598","JOSÉ SILVÉRIO GOMES DOMINGOS","SP","PV",5,5,2015.5,403.1,445.5,500,1070,0,0,9,9,2015.5,223.94,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",651
2010,"250000002599","JOSÉ VITALMO SOARES JÚNIOR","SP","PV",1,1,445.5,445.5,0,0,445.5,0,0,1,1,445.5,445.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","EMPRESÁRIO",925
2010,"250000002600","JOVINO CÂNDIDO DA SILVA","SP","PV",5,5,99977,19995.4,9977,0,40000,0,50000,73,72,97977,1342.15,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",18145
2010,"250000002602","LAERTE AMERICO MOLLETA","SP","PV",34,34,78471.17,2307.98,5048.7,8000,26699,38723.47,0,69,60,78499.9,1137.68,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO",6352
2010,"250000002603","LAURISA MARIA CORTELLAZZI GARCIA","SP","PV",24,24,21930.7,913.78,5523.3,11257.4,0,5150,0,28,28,21930.7,783.24,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO",6938
2010,"250000002604","LUIZ FERNANDO FILIPPI SAMBIASE","SP","PV",6,6,8245.5,1374.25,445.5,7800,0,0,0,79,78,8215.5,103.99,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS",638
2010,"250000002605","LUIZA NAGIB ELUF","SP","PV",31,27,342523.33,11049.14,0,129623.33,191900,21000,0,142,113,299372.88,2108.26,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",12506
2010,"250000002606","MARCELO SOARES DE ALMEIDA","SP","PV",10,7,22488,2248.8,0,10000,0,12488,0,10,7,22229,2222.9,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",184
2010,"250000002607","MARCIO CAVALCANTI PAMPURI","SP","PV",71,68,118375.1,1667.25,25840.1,40800,10375,41360,0,152,146,115799.1,761.84,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO",12123
2010,"250000002608","MARCOS FERREIRA GODOY","SP","PV",75,67,150724.73,2009.66,10329.16,101595,23800.57,12000,3000,167,136,126124.73,755.24,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",41703
2010,"250000002611","MARIA DOLORES RODRIGUES JORDAN ORFEI ABE","SP","PV",21,21,19388,923.24,2608,12450,1000,330,3000,33,31,18878,572.06,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",3097
2010,"250000002612","MARINO MARTINI BONACCHI","SP","PV",1,1,4000,4000,0,0,4000,0,0,3,3,4000,1333.33,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ASTRÔNOMO",1497
2010,"250000002614","NATAN SOIHET","SP","PV",9,9,14680,1631.11,0,200,9480,5000,0,9,9,14680,1631.11,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",2718
2010,"250000002615","NEVTON OLIVEIRA ROCHA","SP","PV",5,5,3979,795.8,1479,2500,0,0,0,7,7,3950,564.29,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",1732
2010,"250000002616","NUBIA DE SENA CARNEIRO","SP","PV",8,8,3718.5,464.81,3718.5,0,0,0,0,8,8,3718.5,464.81,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADMINISTRADOR",2736
2010,"250000002617","PATRICIA ALVES DE MATOS","SP","PV",8,8,8180.5,1022.56,1230.5,1200,5750,0,0,15,15,8180.5,545.37,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",2422
2010,"250000002618","PAULO HENRIQUE DO NASCIMENTO","SP","PV",18,17,46795.94,2599.77,1463.75,7450,11982.19,25900,0,116,96,41210.94,355.27,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",17326
2010,"250000002619","PEDRO MANHÃES DE OLIVEIRA","SP","PV",110,107,355151.04,3228.65,1695,28907,324049.04,500,0,394,361,395862.94,1004.73,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","EMPRESÁRIO",22149
2010,"250000002620","RAIMUNDO SOUZA TEIXEIRA","SP","PV",4,4,990,247.5,0,0,980,10,0,4,4,990,247.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE",2089
2010,"250000002621","RAUL APARECIDO GONÇALVES PAULA","SP","PV",37,35,68860,1861.08,8810,30900,13450,15700,0,47,44,63906,1359.7,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",17936
2010,"250000002624","RICARDO IZAR JUNIOR","SP","PV",193,179,1118854.59,5797.17,107528.6,182959.4,432251.82,396114.77,0,494,461,1073169.07,2172.41,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","ECONOMISTA",87347
2010,"250000002625","ROBERTO ALVES DE LUCENA","SP","PV",145,105,106455.66,734.18,5117.5,92590.32,997.84,7750,0,176,134,90245.31,512.76,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",70611
2010,"250000002626","ROBERTO CEZAR PESSEGATTI","SP","PV",1,1,445.5,445.5,445.5,0,0,0,0,1,1,445.5,445.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",365
2010,"250000002627","RODRIGO BARROCA OLIVEIRA","SP","PV",4,2,2840,710,0,0,0,2840,0,8,8,2830,353.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO",462
2010,"250000002629","SERGIO SALAFIA","SP","PV",3,3,6450,2150,0,0,4000,2450,0,6,6,6419.34,1069.89,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","COMERCIANTE",1457
2010,"250000002630","SHUY WEN SHIN","SP","PV",14,12,31175.5,2226.82,445.5,11000,5000,14730,0,31,26,25387.72,818.96,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",6067
2010,"250000002631","SIDNEI ARANHA","SP","PV",29,29,64353.5,2219.09,445.5,60740,3168,0,0,129,80,54798.49,424.79,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",14062
2010,"250000002633","SINVAL MALHEIROS PINTO JÚNIOR","SP","PV",13,12,341855.26,26296.56,1830,0,337950,2075.26,0,58,56,338235.26,5831.64,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",59209
2010,"250000002634","SUELY DOS ANJOS DA SILVA GARCIA","SP","PV",18,17,22184.12,1232.45,7395.5,14788.62,0,0,0,30,29,22115.01,737.17,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ARQUITETO",1637
2010,"250000002635","TALMIR RODRIGUES","SP","PV",67,59,330840.05,4937.91,10872.5,17170,294325,8472.55,0,371,331,291098.99,784.63,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",31262
2010,"250000002636","TANIA MARIA FERREIRA CHAGAS","SP","PV",10,9,36776.96,3677.7,2374.76,4000,0,30402.2,0,10,9,34776.96,3477.7,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",802
2010,"250000002637","TERESA KIYOKO ARAGAKI","SP","PV",12,11,4755,396.25,1900,1150,0,1705,0,21,21,4753.41,226.35,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",1632
2010,"250000002638","TEREZA RODRIGUES DE SOUZA","SP","PV",3,3,1656.26,552.09,1656.26,0,0,0,0,3,3,1656.26,552.09,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","BIOMÉDICO",467
2010,"250000002639","VERA LÚCIA DA MOTTA","SP","PV",12,11,50487,4207.25,12017,8470,0,0,30000,34,32,44087,1296.68,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO",3232
2010,"250000002640","VESPASIANO SAULO DA COSTA E SILVA","SP","PV",11,11,32668.23,2969.84,2668.23,10500,0,19500,0,11,11,32668.23,2969.84,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",4963
2010,"250000002641","VICENTE CARVALHO E SILVA","SP","PV",37,36,65379.73,1767.02,22756.73,3798,5000,33825,0,58,55,64341.03,1109.33,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","VEREADOR",47923
2010,"250000002642","VILSON OSCHIN ALVES","SP","PV",50,35,247538.5,4950.77,7348.5,17940,209150,13100,0,386,361,228060.76,590.83,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",43873
2010,"250000002643","WALTER FÉLIX","SP","PV",6,6,14245.5,2374.25,445.5,500,13300,0,0,23,22,13039.24,566.92,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",1562
2010,"250000002644","WALTER GONZALIS","SP","PV",70,62,34340.23,490.57,4575.9,27595,300,1869.33,0,98,92,34053.8,347.49,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO ESTADUAL",8653
2010,"250000002645","WILLIANS DE CARVALHO MARCOS","SP","PV",8,8,24673.5,3084.19,913.5,70,120,23570,0,38,35,24664.8,649.07,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","GERENTE",626
2010,"250000002794","ADÃO TIMÓTEO DE LIMA","SP","PSB",35,24,57368.3,1639.09,312.5,10193,7760,38552.8,550,105,87,76613.75,729.65,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",4600
2010,"250000002795","ALEXANDRE SÉRGIO DE OLIVEIRA AZOUBEL","SP","PSB",20,17,47029.28,2351.46,1950.26,6500,38029.02,0,550,132,104,42116.78,319.07,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",12513
2010,"250000002799","ANTONIO CARLOS GARMS","SP","PSB",44,38,59238.33,1346.33,1637.76,9094.04,6458,41498.53,550,91,82,52788.33,580.09,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",14924
2010,"250000002800","ANTONIO GOTARDI BUSSOLETTI","SP","PSB",5,5,3800.26,760.05,1950.26,0,0,1300,550,6,6,3800.26,633.38,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","MÉDICO",979
2010,"250000002801","ANTONIO SÉRGIO PITTON","SP","PSB",22,19,20167.76,916.72,1637.76,8980,8000,1000,550,22,21,20067.76,912.17,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","JORNALISTA E REDATOR",1764
2010,"250000002803","APARECIDO LOURENÇO","SP","PSB",7,6,4605,657.86,205,3400,0,1000,0,7,7,4605,657.86,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","EMPRESÁRIO",1318
2010,"250000002805","CAMILO CANDIDO DA SILVA","SP","PSB",5,5,2695.26,539.05,2500.26,0,195,0,0,6,5,3900.04,650.01,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",309
2010,"250000002808","CARMEM MADALENA PEREIRA FRANCO","SP","PSB",3,3,1125,375,875,0,0,0,250,3,3,1125,375,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS",384
2010,"250000002809","CASSIO WATANABE","SP","PSL",3,3,2145,715,1445,700,0,0,0,10,8,1937.4,193.74,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",775
2010,"250000002810","CLÁUDIO DA SILVEIRA FARIA","SP","PSB",13,13,42505.76,3269.67,1950.26,8600,2000,29405.5,550,25,22,42397.68,1695.91,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ENGENHEIRO",622
2010,"250000002811","CLÓVES LISBOA MEDEIROS","SP","PSB",7,7,3700.26,528.61,1950.26,1020,0,180,550,9,9,3700.26,411.14,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",497
2010,"250000002812","DANIEL CALDEIRA MATEUS","SP","PSL",39,38,54977.75,1409.69,14927.75,40050,0,0,0,25,21,53371.02,2134.84,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","MOTORISTA PARTICULAR",5672
2010,"250000002813","DANILO AUGUSTO BIGESCHI","SP","PSB",1,1,200,200,0,0,0,200,0,1,1,190,190,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",274
2010,"250000002814","DENNYS HADDAD SERRANO","SP","PSB",6,6,30000,5000,0,0,30000,0,0,41,39,28995.01,707.2,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADMINISTRADOR",1758
2010,"250000002816","DOUGLAS ALBERTO SANTOS","SP","PSL",5,3,110,22,0,0,0,110,0,5,3,65,13,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",259
2010,"250000002817","EDER ALBERTO RAMOS MAXIMO","SP","PSL",8,8,8022.2,1002.77,1545,1521,4956.2,0,0,8,8,7980.05,997.51,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",2072
2010,"250000002818","EDNEIA GOMES SANCHES","SP","PSL",10,10,5563,556.3,2303,3060,200,0,0,10,10,5563,556.3,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",664
2010,"250000002819","EDNÉIA MIRIAM PEDRO","SP","PSB",5,5,4143.15,828.63,3563.15,0,0,30,550,4,4,4113.15,1028.29,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","OUTROS",278
2010,"250000002820","EDSON PENNA FRANCISCO","SP","PSB",4,4,2500.26,625.07,1950.26,0,0,0,550,4,4,2500.26,625.07,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",485
2010,"250000002821","EDVALDO GERMANO SALES","SP","PSB",8,8,4150.26,518.78,2500.26,1000,650,0,0,8,8,4150.26,518.78,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",436
2010,"250000002822","ELAINE APARECIDA BELLONI ABISSAMRA","SP","PSB",111,98,912039.26,8216.57,48231.26,442380,332828,88600,0,819,641,994879.57,1214.75,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",55571
2010,"250000002823","ELISEU GABRIEL DE PIERI","SP","PSB",81,75,682807.34,8429.72,44524.26,243327.05,225406.03,19000,150550,868,577,634538.96,731.04,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","VEREADOR",37564
2010,"250000002824","EMERSON MARTINS NOGUEIRA","SP","PSL",1,1,570,570,570,0,0,0,0,1,1,570,570,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",209
2010,"250000002825","ERISVALDO GOMES PEREIRA","SP","PSB",9,9,4650.26,516.7,1950.26,2050,100,0,550,11,11,4604.76,418.61,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","ARTESÃO",1620
2010,"250000002826","EVANGELISTA PINTO MACEDO","SP","PSL",3,3,2245,748.33,1445,0,0,800,0,3,3,2245,748.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",779
2010,"250000002827","FERNANDO ALCÂNTARA DE FIGUEIREDO","SP","PSB",8,7,48700.26,6087.53,1950.26,1200,0,0,45550,138,119,37050.26,268.48,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","ESCRITOR E CRÍTICO",3363
2010,"250000002829","GABRIEL BENEDITO ISSAAC CHALITA","SP","PSB",124,107,2074282.19,16728.08,917427.77,126783.72,871527.91,58542.79,1e+05,579,346,1913809.38,3305.37,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO SUPERIOR",560022
2010,"250000002830","GETÚLIO DUARTE FERREIRA","SP","PSB",6,6,3100.26,516.71,0,0,0,600,2500.26,6,6,3100.26,516.71,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","COMERCIANTE",1984
2010,"250000002831","GLEDSON MARQUES PESSOA","SP","PSL",3,3,2445,815,1445,1000,0,0,0,5,5,2445,489,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OCUPANTE DE CARGO EM COMISSÃO",914
2010,"250000002832","GUSTAVO RANZANI HERRMANN","SP","PSB",18,16,110943.01,6163.5,12843.01,5000,87550,5000,550,55,50,101093.01,1838.05,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","AGRÔNOMO",25703
2010,"250000002834","IOLANDA KEIKO MIASHIRO OTA","SP","PSB",89,87,98480.26,1106.52,26328.26,55602,6000,0,10550,90,88,95323.25,1059.15,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",213024
2010,"250000002835","IVONE EMÍLIA MARIA MANZONI","SP","PSB",4,3,1087.5,271.88,537.5,0,0,0,550,4,3,837.5,209.38,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS",809
2010,"250000002836","JANETE ARAUJO LIRA","SP","PSL",2,2,1445,722.5,1445,0,0,0,0,2,2,1445,722.5,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","CABELEIREIRO E BARBEIRO",156
2010,"250000002837","JEFFERSON ALVES DE CAMPOS","SP","PSB",51,49,516924.26,10135.77,101524.26,16000,275000,124400,0,66,65,515513.51,7810.81,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","DEPUTADO",116317
2010,"250000002838","JONAS DONIZETTE FERREIRA","SP","PSB",54,51,1005318.41,18617.01,49449.67,146318.73,375800.01,53200,380550,985,804,904162.96,917.93,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",162144
2010,"250000002839","JOSE ABELARDO GUIMARAES CAMARINHA","SP","PSB",31,30,632092.47,20390.08,162350.76,40000,231191.71,198000,550,322,312,723902.12,2248.14,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",71637
2010,"250000002840","JOSE EDIVALDO CARDOZO","SP","PSL",2,2,1445,722.5,1445,0,0,0,0,2,2,1445,722.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",628
2010,"250000002842","JOSÉ AUGUSTO ROSA","SP","PSB",69,63,121482.41,1760.61,18005.01,61127.21,35655.86,6144.33,550,89,82,110982.41,1246.99,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR",49216
2010,"250000002843","JOSÉ AVELINO PEREIRA","SP","PSB",51,45,199690.54,3915.5,59169.01,10420,38300,91251.53,550,164,128,177732.52,1083.73,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",20284
2010,"250000002844","JOSÉ MARTINS LEAL","SP","PSB",43,41,58835.26,1368.26,1575.26,31300,0,25410,550,63,61,57671.32,915.42,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO",1142
2010,"250000002845","JOSÉ WANDERLEY DE ANDRADE","SP","PSB",24,24,50419.27,2100.8,22938.27,1700,450,4781,20550,31,27,48327.27,1558.94,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",10615
2010,"250000002846","JOÃO NOGUEIRA DE LIMA","SP","PSB",4,4,2500.26,625.07,2500.26,0,0,0,0,4,4,2500.26,625.07,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","EMPRESÁRIO",957
2010,"250000002847","LEA DE ARAUJO","SP","PSL",3,3,1662.5,554.17,1662.5,0,0,0,0,3,3,1662.5,554.17,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","CANTOR E COMPOSITOR",739
2010,"250000002848","LEONILDIO LIMA DE OLIVEIRA","SP","PSL",15,15,7485.4,499.03,1445,4142.7,900,997.7,0,20,18,7479.6,373.98,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA",10781
2010,"250000002851","LUCIANO APARECIDO SEVERO","SP","PSL",22,19,163686.88,7440.31,4849.8,0,142418.72,16418.36,0,166,161,159396.88,960.22,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL MILITAR",15043
2010,"250000002852","LUIZA ERUNDINA DE SOUSA","SP","PSB",23,20,243780,10599.13,121010,29070,5700,10000,78000,207,201,237675.77,1148.19,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ASSISTENTE SOCIAL",214114
2010,"250000002854","MANOEL CARDOSO DA SILVA","SP","PSB",5,5,5500.26,1100.05,1950.26,0,0,0,3550,12,12,5500.26,458.36,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",872
2010,"250000002855","MARCELO PEREIRA SURCIN","SP","PSB",35,31,325090.43,9288.3,5775.26,33850,130915.17,0,154550,161,119,370620.11,2301.99,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS",62399
