"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","recursos_de_partido_politico","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","votos"
2006,"11423","MANUEL ALVES DO VALE","RJ","PDT",5,5,18902.7,3780.54,0,0,0,18400.2,502.5,15,13,17590.17,1172.68,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO",2710
2006,"11424","NEUSA MARIA GOULART BRIZOLA","RJ","PDT",2,2,2500,1250,500,0,0,2000,0,9,9,2499.82,277.76,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS",1941
2006,"11425","MIRO TEIXEIRA","RJ","PDT",11,10,4e+05,36363.64,0,10000,390000,0,0,55,55,399783.04,7268.78,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",68352
2006,"11426","EZEQUIEL DOMINGUES LOURENÇO","RJ","PDT",16,15,29664,1854,0,17664,0,12000,0,26,20,25939.54,997.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR",5893
2006,"11428","CECI VIEIRA JURUÁ","RJ","PDT",7,7,10650,1521.43,0,7700,0,1900,1050,3,3,2018.6,672.87,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ECONOMISTA",685
2006,"11429","BENEDITO WILTON DE MORAIS","RJ","PDT",3,3,1630,543.33,0,0,0,1630,0,12,11,1624.8,135.4,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA",5213
2006,"11430","ARLINDO GERARDO MOLINA GONÇALVES","RJ","PDT",6,6,19303,3217.17,0,2000,16005,1298,0,21,21,19303,919.19,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","EMPRESÁRIO",1485
2006,"11431","ARNALDO FRANÇA VIANNA","RJ","PDT",32,30,123489,3859.03,10770,90469,22000,250,0,17,17,123487.41,7263.97,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",78867
2006,"11433","CARLOS DAUDT BRIZOLA","RJ","PDT",17,17,192652.04,11332.47,2500,54685,90461.08,5.96,45000,657,255,150398.04,228.92,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","VEREADOR",62091
2006,"11435","ERUDILIO BARRETO DA SILVA","RJ","PDT",8,7,4422.5,552.81,502.5,0,0,3920,0,8,7,3964.5,495.56,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","MILITAR REFORMADO",2842
2006,"11436","FRANCISCO DE PAULA PEREIRA TRINDADE","RJ","PDT",20,20,12608.4,630.42,1740,5850,4013.4,0,1005,20,9,8608.4,430.42,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","FARMACÊUTICO",4025
2006,"11439","JOSÉ ANTONIO TORO FERNANDEZ","RJ","PDT",36,34,18514.22,514.28,2010,10204.22,900,5400,0,35,32,15813.58,451.82,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","VEREADOR",8687
2006,"11440","LUZIA PESSANHA","RJ","PDT",6,6,4278.3,713.05,0,3273.3,0,0,1005,6,6,4278.3,713.05,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO",656
2006,"11442","ÉRCIO BRAGA","RJ","PDT",4,2,3200,800,0,0,0,3200,0,2,2,1230,615,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO",1905
2006,"11443","RENATO COZZOLINO SOBRINHO","RJ","PDT",9,7,117010,13001.11,2010,5000,0,110000,0,156,117,110606.39,709.02,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","DEPUTADO",39108
2006,"11445","MANUEL DE SOUZA LIMA RABHA","RJ","PDT",1,1,2800,2800,0,0,0,2800,0,3,3,2781.42,927.14,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DIRETOR DE EMPRESAS",1672
2006,"11447","LUIS MAURO SANTOS DA SILVA","RJ","PDT",7,7,23747.06,3392.44,2010,10200,6120,5417.06,0,78,72,23134.06,296.59,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ECONOMISTA",2745
2006,"11448","TADEU PITANGA DA SILVA","RJ","PDT",10,10,7663.5,766.35,0,6150,0,1011,502.5,12,8,4677.05,389.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",2925
2006,"11449","ROBERTO DO NASCIMENTO CID","RJ","PDT",6,6,9500,1583.33,0,5300,0,4200,0,23,18,7431.45,323.11,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO",11878
2006,"11450","CRISTINE SILVA BRAGA","SP","PCO",1,1,500,500,0,0,0,0,500,1,1,500,500,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ANALISTA DE SISTEMAS",90
2006,"11450","JANIO DOS SANTOS MENDES","RJ","PDT",35,34,35875.2,1025.01,1005,27130.2,3500,4240,0,41,25,20285.43,494.77,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",13980
2006,"11452","EDNELSON CESARETTI","SP","PCO",1,1,500,500,0,0,0,0,500,1,1,500,500,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",134
2006,"11453","LUIZ CLAUDIO FERREIRA","RJ","PDT",4,2,400,100,0,100,0,300,0,5,5,400,80,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",998
2006,"11454","JORGE GUEDES DE CARVALHO","MG","PSOL",3,3,1425,475,0,0,0,1425,0,8,8,1415.35,176.92,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",2505
2006,"11454","PAULO EMILIO COELHO DE OLIVEIRA","RJ","PDT",1,1,1005,1005,0,0,1005,0,0,1,1,1005,1005,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ODONTÓLOGO",316
2006,"11455","JORGE STARCK SILVA","RJ","PDT",9,9,6005,667.22,1005,2500,0,2500,0,21,19,5205,247.86,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","MILITAR REFORMADO",623
2006,"11456","ANTONIO CESAR E SILVA","RJ","PDT",5,4,9200,1840,0,5000,1000,3200,0,9,9,9200,1022.22,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",3408
2006,"11458","CARLOS CESAR GOMES","RJ","PDT",12,11,64340,5361.67,2010,3450,800,58080,0,41,40,62917.4,1534.57,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",31626
2006,"11458","MARCELO DE ANDRADE","MG","PT do B",3,3,259.81,86.6,0,0,0,259.81,0,11,11,259.81,23.62,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL MILITAR",279
2006,"11459","RONALDO ROGÉRIO DE FREITAS MOURÃO","RJ","PDT",3,2,5500,1833.33,0,0,0,5500,0,4,4,5382.48,1345.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",692
2006,"11460","ROMULO CALIXTO MAGALHÃES","MG","PAN",2,2,1203.48,601.74,1203.48,0,0,0,0,2,2,1203.48,601.74,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",6943
2006,"11461","TIAGO NUNES DA CUNHA FILHO","RJ","PDT",14,14,77466,5533.29,0,1806,72860,2800,0,12,11,77362.62,6446.88,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",2668
2006,"11463","APARECIDA NATALIA FERREIRA","MG","PPS",4,4,3272,818,2307,240,0,30,695,6,6,3272.13,545.36,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","COMERCIANTE",592
2006,"11469","AMIRAH SABA","SP","PTN",6,6,114011,19001.83,0,42000,72000,11,0,128,108,111973.53,874.79,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","VIÚVO(A)","EMPRESÁRIO",1822
2006,"11470","ADALBERTO INSARDI","SP","PTN",1,1,1000,1000,0,0,0,1000,0,6,6,997.79,166.3,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR",716
2006,"11472","ANTONIO CLAUDIO MIGUEL","SP","PTN",4,4,6445.58,1611.39,550,0,4095.58,1800,0,15,14,6385.58,425.71,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA",1425
2006,"11472","LAIR FERREIRA DE FREITAS","MG","PAN",3,3,3410.02,1136.67,0,0,0,0,3410.02,3,3,3410.02,1136.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADMINISTRADOR",692
2006,"11476","ELIAS JOSÉ DA SILVA","SP","PTN",3,3,1012.13,337.38,0,300,0,712.13,0,8,8,1012.13,126.52,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","MÚSICO",1597
2006,"11477","JOSÉ AMÉRICO DO NASCIMENTO","SP","PTN",5,4,1700,340,0,0,0,1700,0,15,12,1664.99,111,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",1079
2006,"11478","GERALDO EDYMAN RODRIGUES DE SALES","SP","PTN",62,38,18896,304.77,0,14850,0,4046,0,110,35,9657,87.79,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","TERAPEUTA",1695
2006,"11479","FLÁVIO AUGUSTO DE CAMPOS","SP","PTN",1,1,320,320,0,0,320,0,0,1,1,320,320,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO",242
2006,"11479","GERSON FRAGOSO PATRÍCIO","MG","PDT",1,1,150,150,0,0,0,150,0,1,1,150,150,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS",661
2006,"11480","UELINTON DE OLIVEIRA FREITAS","MG","PDT",3,3,2010,670,2010,0,0,0,0,8,8,2018.67,252.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","COMERCIANTE",1357
2006,"11482","ELISETE INÁCIO DOS SANTOS","MG","PDT",1,1,600,600,600,0,0,0,0,1,1,600,600,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","PROFESSOR DE ENSINO FUNDAMENTAL",655
2006,"11484","SUMARA APARECIDA GUILHERME FERREIRA","MG","PDT",10,10,11780,1178,1910,6850,0,3020,0,11,10,8780,798.18,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",2034
2006,"11485","PABLO HENRIQUE MONTEIRO","MG","PDT",2,2,1010,505,1010,0,0,0,0,2,2,1010,505,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",1600
2006,"11486","SÉRGIO LUÍZ STAINO FERRARA","MG","PDT",19,19,85577.2,4504.06,7010,25800,31500,21267.2,0,95,92,85519.2,900.2,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","VEREADOR",44872
2006,"11487","MÁRIO JORGE RIBEIRO DA SILVA","MG","PDT",2,2,1010,505,1010,0,0,0,0,2,2,1010,505,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","ADVOGADO",2749
2006,"11489","NIVALDO RODRIGUES DA SILVA","MG","PDT",3,3,1810,603.33,1010,0,0,800,0,11,10,1790.8,162.8,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",802
2006,"11491","LUÍZ ANTÔNIO GONÇALVES","MG","PDT",6,6,4621.72,770.29,3410,0,0,1211.72,0,42,33,4505.82,107.28,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","AGENTE ADMINISTRATIVO",2602
2006,"11492","SINVAL RODRIGUES DA SILVA","MG","PDT",7,7,2833,404.71,1410,1000,225,198,0,12,12,2831.98,236,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL MILITAR",3548
2006,"11493","MARLEI RODRIGUES","MG","PDT",5,5,2331.5,466.3,2181.5,0,0,150,0,9,9,2331.51,259.06,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",2946
2006,"11495","ADEMIR CAMILO PRATES RODRIGUES","MG","PDT",34,32,158599.33,4664.69,0,32000,5000,121599.33,0,402,367,140843.74,350.36,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",68743
2006,"11496","DAVI NIEMANN OTTONI","MG","PDT",4,4,1560,390,410,350,800,0,0,3,3,1528,509.33,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",1980
2006,"11497","CLÓVIS APARECIDO NOGUEIRA","MG","PDT",5,5,4160,832,410,1750,2000,0,0,15,15,4160,277.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","COMERCIANTE",11882
2006,"11498","MÁRIO LÚCIO HERINGER","MG","PDT",39,39,187310,4802.82,0,60800,105510,21000,0,124,119,180610.08,1456.53,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",73664
2006,"11499","SÉRGIO MIRANDA DE MATOS BRITO","MG","PDT",152,141,347195.34,2284.18,1000,94880,190600,60715.34,0,273,231,306230.29,1121.72,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","DEPUTADO",47001
2006,"11500","AILTON EUSTÁQUIO VIDOTTI","MG","PDT",1,1,410,410,410,0,0,0,0,3,3,429.34,143.11,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","DIVORCIADO(A)","TAXISTA",860
2006,"11504","SILVANA PAULA SOUZA VIANA","MG","PDT",1,1,890,890,0,0,0,890,0,6,6,890,148.33,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","DONA DE CASA",243
2006,"11506","PAULO CEZAR ELIAZAR","MG","PDT",6,6,1248.5,208.08,1010,0,0,238.5,0,6,6,1248.5,208.08,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA",3451
2006,"11507","GENILSON TELES","SP","PRP",1,1,550,550,550,0,0,0,0,1,1,550,550,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","COMERCIANTE",851
2006,"11507","JOSÉ DE CASTRO PENA","MG","PDT",2,2,2730,1365,1230,0,0,1500,0,7,7,2730,390,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","COMERCIANTE",413
2006,"11509","MANOEL NERES DA SILVA FILHO","MG","PDT",2,2,2010,1005,2010,0,0,0,0,22,22,2009.63,91.35,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA",1216
2006,"11509","RICARDO LUIZ DOS SANTOS ABREU","SP","PRP",2,1,1100,550,1100,0,0,0,0,2,1,550,275,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",475
2006,"11510","ROBSON MATOS ESTEVES","MG","PDT",99,96,122247,1234.82,410,59837,38000,24000,0,89,87,116647,1310.64,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL CIVIL",28507
2006,"11512","RAFAEL RIBEIRO TEIXEIRA","MG","PDT",4,4,1462.95,365.74,1010,0,0,452.95,0,9,8,1443.75,160.42,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ODONTÓLOGO",1343
2006,"11514","OSCAR RODRIGUES JUNIOR","SP","PRP",3,3,9500,3166.67,0,0,0,9500,0,21,21,9494.96,452.14,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",564
2006,"11515","LUCIANO VILARINO CALDEIRA","MG","PDT",1,1,1200,1200,1200,0,0,0,0,1,1,1200,1200,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",800
2006,"11516","IVANE APARECIDO DE SOUZA","MG","PDT",3,3,1270,423.33,1010,0,0,260,0,3,3,1270,423.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","COMERCIÁRIO",379
2006,"11518","ODAIR CARLOS ZAMBOM","SP","PRP",12,11,15908.39,1325.7,0,8450,2548.39,4910,0,35,31,14693.14,419.8,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",1627
2006,"11519","ARMINDO ALBINO MUNHOZ","SP","PRP",2,2,640,320,550,90,0,0,0,2,2,640,320,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DESPACHANTE",1169
2006,"11520","JOSE WILSON GONÇALVES COSTA","SP","PRP",7,7,23837.55,3405.36,0,4374,19463.55,0,0,5,5,23837.55,4767.51,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE",3027
2006,"11521","JONAS FONTOURA SANTANA","SP","PRP",1,1,450,450,450,0,0,0,0,1,1,450,450,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","COMERCIANTE",2202
2006,"11525","JAIR TEIXEIRA SERRA","SP","PRP",1,1,140,140,0,140,0,0,0,1,1,140,140,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",328
2006,"11526","VAGNER LUIZ PIMPÃO BERSA","SP","PRP",1,1,287,287,0,0,287,0,0,1,1,287,287,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS",1085
2006,"11551","IVAN RICARDO DE MORAES GARCIA DE FERNADES","RJ","PRONA",4,3,1600,400,1400,200,0,0,0,4,3,1050,262.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","TAXISTA",3558
2006,"11552","DARLAN DUARTE RIBEIRO","RJ","PRONA",6,6,5800,966.67,0,3900,0,1900,0,27,26,5375.58,199.1,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",3384
2006,"11553","MARGARETH WANDERLEY AGOSTINHO","RJ","PRONA",5,4,2120,424,0,1020,0,0,1100,3,3,1020,340,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",499
2006,"11554","IVAN CURVELLO MARTINS DE SOUZA","RJ","PRONA",8,8,9438.77,1179.85,2969,6450,0,19.77,0,11,11,9423.77,856.71,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR",2766
2006,"11555","LEVI MARAGA","RJ","PRONA",2,2,1150,575,550,0,0,600,0,12,12,1146.45,95.54,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","TAXISTA",440
2006,"11556","VIRGILIO PANISSOLO PEREIRA","RJ","PRONA",4,4,4790,1197.5,0,4190,0,600,0,6,6,4794.7,799.12,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","COMERCIANTE",1079
2006,"11558","LEONILDIO LIMA DE OLIVEIRA","SP","PT do B",3,3,286.05,95.35,286.05,0,0,0,0,3,3,286.05,95.35,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",11826
2006,"11559","CARLOS ALBERTO ADÃO","SP","PT do B",6,6,15399,2566.5,161.05,8000,3600,3637.95,0,49,48,15374.8,313.77,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS",3314
2006,"11559","FERNANDO ALVES DE LIMA INÁCIO SILVA","RJ","PRONA",11,11,7475.39,679.58,3275,2200.39,0,2000,0,10,10,7460.84,746.08,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL MILITAR",1335
2006,"11561","MANOEL RUFINO FILHO","SP","PT do B",1,1,61.05,61.05,0,0,0,0,61.05,1,1,61.05,61.05,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","TÉCNICO EM AGRONOMIA E AGRIMENSURA",375
2006,"11562","IRAJÁ FERREIRA DOS SANTOS","SP","PT do B",3,3,1061.05,353.68,0,500,500,0,61.05,12,11,1046.85,87.24,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",235
2006,"11562","JORGINA PEREIRA FERNADES","RJ","PRONA",2,2,850,425,850,0,0,0,0,2,2,850,425,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SECRETÁRIO E DATILÓGRAFO",316
2006,"11563","ALTAMIR DE SOUZA VIANA","SP","PT do B",46,42,23519.46,511.29,161.05,3700,89,19569.41,0,72,59,21419.46,297.49,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",2592
2006,"11563","CLAUDIO CRAVEIRO RODRIGUES","RJ","PRONA",2,2,6700,3350,0,3600,0,3100,0,4,4,6672.36,1668.09,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","DIVORCIADO(A)","MILITAR REFORMADO",240
2006,"11564","ANTÔNIO CARLOS DA SILVA","SP","PT do B",3,2,361.05,120.35,61.05,0,0,300,0,3,2,211.05,70.35,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",519
2006,"11565","RICARDO MOYSES COELHO","RJ","PRONA",19,18,12359,650.47,2969,7530,60,1800,0,34,33,12357.5,363.46,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","CONTADOR",2247
2006,"11566","DAVID VALE MIRANDA","RJ","PRONA",5,5,6513.22,1302.64,2250,4250,0,13.22,0,16,15,7606.93,475.43,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",1456
2006,"11568","RUBENS DA ROSA GOIS","SP","PT do B",2,2,161.05,80.53,0,0,0,0,161.05,2,2,161.05,80.53,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","OUTROS",859
2006,"11572","ORSAY GONÇALVES MAGALHÃES","RJ","PRONA",4,3,1700,425,0,0,0,1700,0,7,6,1488.35,212.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL",938
2006,"11574","IVAN ALVES FERREIRA","SP","PT do B",3,3,1091.05,363.68,61.05,0,0,1030,0,3,3,1091.05,363.68,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","EMPRESÁRIO",324
2006,"11575","JOSÉ RAFAEL DE ABREU MAGALHÃES","RJ","PRONA",3,3,14200,4733.33,0,0,0,14200,0,21,18,13304.52,633.55,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","VEREADOR",13133
2006,"11576","MARIO DE AZEVEDO TAVARES","RJ","PRONA",2,2,860,430,550,0,0,310,0,2,2,850,425,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","PROFESSOR DE ENSINO MÉDIO",1883
2006,"11577","EDNA MARIA BARBOSA","RJ","PRONA",14,13,35799.99,2557.14,3950,18100.49,11749.5,2000,0,35,32,34458.99,984.54,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","GERENTE",4011
2006,"11580","SAULO PERES GARCIA","RJ","PRONA",8,8,73576,9197,0,500,71076,2000,0,130,106,61016.65,469.36,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",6423
2006,"11581","JOSÉ FRANCISCO VELOSO","RJ","PRONA",5,4,10755,2151,0,10755,0,0,0,15,13,9547.21,636.48,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",2599
2006,"11582","LUIZ ANDRÉ FERREIRA DA SILVA","RJ","PRONA",23,20,24415.62,1061.55,0,1500,5684,17231.62,0,154,130,23354.14,151.65,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","OUTROS",21849
